name,address,lng,lat
담양고서중학교,전라남도 담양군 고서면 창평현로 234,126.978195,35.2233401
창평중학교,전라남도 담양군 창평면 창평로 565-17,127.013607,35.2407868
담양수북중학교,전라남도 담양군 수북면 한수동로 527,126.93284,35.2996385
한재중학교,전라남도 담양군 대전광역시면 대치9길 43-1,126.890431,35.2747491
곡성중학교,전라남도 곡성군 곡성읍 학교로 80,127.289363,35.281387
석곡중학교,전라남도 곡성군 석곡면 석곡로 6,127.253124,35.1270818
옥과중학교,전라남도 곡성군 옥과면 대학로 71,127.129091,35.2718953
구례중학교,전라남도 구례군 구례읍 구례로 433,127.463214,35.2012888
구례여자중학교,전라남도 구례군 구례읍 구례여중길 9,127.463624,35.2058157
구례북중학교,전라남도 구례군 용방면 선월길 97,127.438211,35.2583167
구례산동중학교,전라남도 구례군 산동면 원촌길 61-16,127.435404,35.3162283
구례동중학교,전라남도 구례군 토지면 섬진강대로 4856-10,127.54576,35.1927915
고흥여자중학교,전라남도 고흥군 고흥읍 흥양길 2,127.288615,34.610747
녹동중학교,전라남도 고흥군 도양읍 비봉로 60,127.136776,34.5352785
고흥점암중앙중학교,전라남도 고흥군 점암면 해창로 306,127.383663,34.6506227
고흥과역중학교,전라남도 고흥군 과역면 고흥로 2939-3,127.358946,34.6758548
고흥남양중학교,전라남도 고흥군 남양면 남양로 219-6,127.356689,34.7363962
현산중학교,전라남도 해남군 현산면 탑동리길 39,126.557434,34.45826
여양중학교,전라남도 여수시 소라면 덕양로 345,127.631754,34.7893085
동강중학교,전라남도 고흥군 계매길 11 -2 동강중학교 11-2,127.336608,34.7716116
고흥대서중학교,전라남도 고흥군 대서면 동서로 420,127.286313,34.7740024
금산중학교,전라남도 고흥군 금산면 돈청길 36,127.127861,34.4648644
보성중학교,전라남도 보성군 보성읍 신지두슬길 9,127.091334,34.7650342
벌교중학교,전라남도 보성군 벌교읍 조정래길 86-27,127.343726,34.8498865
보성여자중학교,전라남도 보성군 보성읍 중앙로 20,127.08789,34.7663157
보성회천중학교,전라남도 보성군 회천면 남부관광로 2399,127.085635,34.6773508
용정중학교,전라남도 보성군 미력면 보성강로 279,127.109664,34.806835
득량중학교,전라남도 보성군 득량면 역전길 51,127.17268,34.7621154
화순사평중학교,전라남도 화순군 남면 외남로 54,127.088446,35.0035894
능주중학교,전라남도 화순군 능주면 죽수길 31-2,126.957897,34.9849808
화순제일중학교,전라남도 화순군 화순읍 칠충로 33,126.975458,35.0549633
화순중학교,전라남도 화순군 화순읍 칠충로 71,126.97834,35.0569161
화순이양중학교,전라남도 화순군 이양면 이양로 100-35,126.99214,34.8860762
화순동면중학교,전라남도 화순군 동면 천덕길 104,127.053142,35.0241155
경구중학교,경상북도 구미시 봉곡로9길 25(봉곡동),128.307733,36.1481746
화순북면중학교,전라남도 화순군 북면 백아로 1198,127.13463,35.1661556
영산중학교,전라남도 나주시 영강길 32(삼영동),126.714316,35.0079494
구암여자중학교,경상남도 창원시 마산회원구 구암북11길 26(구암동),128.596918,35.2557909
양덕여자중학교,경상남도 창원시 마산회원구 학교단지로 21(합성동),128.594468,35.2432486
마산여자중학교,경상남도 창원시 마산회원구 무학로 587(회원동),128.560831,35.2211512
합포여자중학교,경상남도 창원시 마산회원구 회성남11길 27(회성동),128.561963,35.2319888
명곡여자중학교,경상남도 창원시 의창구 우곡로159번길 32,128.644664,35.2432526
반송여자중학교,경상남도 창원시 성산구 반송로 168,128.674262,35.2357296
동진여자중학교,경상남도 창원시 진해구 진해대로982번길 26(풍호동),128.703942,35.1425825
진해여자중학교,경상남도 창원시 진해구 여좌남로 25(여좌동),128.659035,35.1560165
합포중학교,경상남도 창원시 마산합포구 산호남10길 18,128.585202,35.2160777
도계중학교,경상남도 창원시 의창구 원이대로56번길 19-15(도계동),128.634211,35.2552402
명서중학교,경상남도 창원시 의창구 명지로 54(명서동),128.643885,35.2514301
봉곡중학교,경상남도 창원시 의창구 봉곡로23번길 6,128.661918,35.2487636
봉림중학교,경상남도 창원시 의창구 사림로16번길 15(사림동),128.676856,35.2466526
신월중학교,경상남도 창원시 의창구 신월로37번길 12(신월동),128.69366,35.2290969
토월중학교,경상남도 창원시 의창구 원이대로 687(신월동),128.688802,35.223572
팔룡중학교,경상남도 창원시 의창구 사화로104번길 3(팔용동),128.617797,35.2516899
창원상남중학교,경상남도 창원시 성산구 동산로55번길 9(가음정동),128.685251,35.2147402
삼정자중학교,경상남도 창원시 성산구 외리로34번길 32(성주동),128.712632,35.2014123
성지여자중학교,경상남도 창원시 마산합포구 완월남로 20(완월동),128.560054,35.1979372
망운중학교,전라남도 무안군 운남면 운해로 568-51,126.342423,34.9583159
반림중학교,경상남도 창원시 성산구 외동반림로 237(반림동),128.677717,35.2392382
양곡중학교,경상남도 창원시 성산구 신촌로134번길 12(신촌동),128.627173,35.1980729
담양중학교,전라남도 담양군 담양읍 천변7길 13,126.980924,35.3161061
장흥관산중학교,전라남도 장흥군 관산읍 죽교상하발로 41,126.941013,34.5684472
대덕중학교,전라남도 장흥군 대덕읍 대대로 1005,126.896598,34.499533
장흥안양중학교,전라남도 장흥군 안양면 운정2길 28,126.973676,34.652572
장흥용산중학교,전라남도 장흥군 용산면 용안로 13,126.914842,34.616771
장흥회덕중학교,전라남도 장흥군 회진면 가학회진로 1519,126.93607,34.4772012
강진여자중학교,전라남도 강진군 강진읍 고성길 15-6,126.760754,34.6405454
성전중학교,전라남도 강진군 성전면 별뫼로 367-9,126.705686,34.6924467
강진작천중학교,전라남도 강진군 작천면 까치내로 864,126.771248,34.7062585
병영중학교,전라남도 강진군 병영면 하멜로 372,126.813332,34.712841
강진칠량중학교,전라남도 강진군 칠량면 칠량로 90-18,126.796534,34.5713109
도암중학교,전라남도 강진군 도암면 도암신리길 20,126.72328,34.5490859
해남제일중학교,전라남도 해남군 해남읍 명문길 19,126.597155,34.5767477
해남중학교,전라남도 해남군 해남읍 중앙1로 225,126.594741,34.5718612
황산중학교,전라남도 해남군 황산면 관두길 24,126.447282,34.5802712
우수영중학교,전라남도 해남군 문내면 우수영로 21-6,126.312812,34.5945466
화산중학교,전라남도 해남군 화산면 연정길 29,126.508356,34.4947836
송지중학교,전라남도 해남군 송지면 미야길 156,126.516961,34.3836232
북평중학교,전라남도 해남군 북평면 달량진길 38,126.626844,34.4057643
고흥도덕중학교,전라남도 고흥군 도덕면 고흥만로 113,127.175047,34.5749472
길주중학교녹전분교장,경상북도 안동시 녹전면 온천로 29,128.775292,36.7449743
안동중학교인계분교장,경상북도 안동시 예안면 농암로 2055,128.916021,36.6936479
금오중학교,경상북도 구미시 왕산로 90(임은동),128.370432,36.0857576
구미중학교,경상북도 구미시 문장로 159(도량동),128.329941,36.1473048
송정여자중학교,경상북도 구미시 송정대로6길 72-12(송정동),128.348089,36.1132539
구미여자중학교,경상북도 구미시 금오산로 162(원평동),128.327083,36.1247274
도송중학교,경상북도 구미시 송동로7길 53(도량동),128.320829,36.147709
구미신평중학교,경상북도 구미시 신비로3길 37-14(신평동),128.363137,36.1264666
광평중학교,경상북도 구미시 화신로10길 11-12(광평동),128.356598,36.1163635
상모중학교,경상북도 구미시 상사동로 70(임은동),128.359662,36.0909913
오태중학교,경상북도 구미시 금오대로24길 33(오태동),128.354184,36.0719238
천생중학교,경상북도 구미시 인동가산로 250-33(구평동),128.43739,36.0903083
인동중학교,경상북도 구미시 여헌로14길 17(인의동),128.428444,36.1089818
진평중학교,경상북도 구미시 인동20길 70(진평동),128.421206,36.0950103
옥계중학교,경상북도 구미시 거양길 18-7(거의동),128.411239,36.1384946
옥계동부중학교,경상북도 구미시 옥계북로 87(옥계동),128.426171,36.1388458
봉곡중학교,경상북도 구미시 봉곡서로11안길 9-8(봉곡동),128.30466,36.1587037
선주중학교,경상북도 구미시 야은로13길 27(봉곡동),128.31307,36.1423545
형곡중학교,경상북도 구미시 형곡서로1길 29(형곡동),128.331156,36.1065847
형남중학교,경상북도 구미시 형곡동로 1-3(형곡동),128.336237,36.1016462
신녕중학교,경상북도 영천시 신녕면 찰방길 8,128.780992,36.0433752
선산중학교,경상북도 구미시 선산읍 선상서로14길 19-20,128.29163,36.2412361
현일중학교,경상북도 구미시 고아읍 선산대로 656,128.349762,36.1874241
장흥여자중학교,전라남도 장흥군 장흥읍 못골길 1,126.911819,34.6821272
남산중학교,경상남도 창원시 성산구 가음정로 157(가음동),128.69938,35.2043562
대방중학교,경상남도 창원시 성산구 가양로 133(대방동),128.707274,35.2104129
안남중학교,경상남도 창원시 성산구 창이대로899번길 13(대방동),128.708078,35.2055766
창원중앙중학교,경상남도 창원시 성산구 반지로3번길 14(반지동),128.657917,35.2405466
사파중학교,경상남도 창원시 성산구 신사로 155(사파동),128.700719,35.2196004
웅남중학교,경상남도 창원시 성산구 단정로98번길 8(상남동),128.688647,35.215906
경원중학교,경상남도 창원시 성산구 두대로 195(중앙동),128.663388,35.2251227
석동중학교,경상남도 창원시 진해구 석동로 40(석동),128.703768,35.1541938
동진중학교,경상남도 창원시 진해구 덕산로46번길 25(자은동),128.706073,35.1440033
용원중학교,경상남도 창원시 진해구 용원로77번길 16(용원동),128.818623,35.1000348
안골포중학교,경상남도 창원시 진해구 안청남로 29(청안동),128.805567,35.1028357
마산중앙중학교,경상남도 창원시 마산회원구 학교단지로 53-1(합성동),128.596661,35.2428229
창신중학교,경상남도 창원시 마산회원구 봉암북7길 11(봉암동),128.5975,35.2243827
창원중학교,경상남도 창원시 의창구 도계로107번길 10(도계동),128.642161,35.2558202
진해남중학교,경상남도 창원시 진해구 병암북로 9(경화동),128.689737,35.1616183
마산무학여자중학교,경상남도 창원시 마산회원구 회원동33길 17(회원동),128.575562,35.2222487
마산제일여자중학교,경상남도 창원시 마산합포구 고운로 65(문화동),128.556915,35.1886598
마산의신여자중학교,경상남도 창원시 마산합포구 천하장사로 21(교방동),128.566004,35.211608
남수중학교,경상남도 남해군 삼동면 동부대로 1810,128.005444,34.8308063
창원여자중학교,경상남도 창원시 의창구 팔용로 487(팔용동),128.615919,35.2596101
창원남중학교,경상남도 창원시 성산구 창원대로 813(외동),128.680084,35.2134122
두륜중학교,전라남도 해남군 북일면 오소재로 35,126.674231,34.4685326
화원중학교,전라남도 해남군 화원면 신평리길 25-19,126.323562,34.6698201
삼호서중학교,전라남도 영암군 삼호읍 모밀항길 20,126.383278,34.7475366
삼호중학교,전라남도 영암군 삼호읍 방아제로 102,126.468185,34.7505308
영암여자중학교,전라남도 영암군 영암읍 여중고길 12,126.702893,34.8035536
신북중학교,전라남도 영암군 신북면 간은정로 77,126.697588,34.8906814
영암도포중학교,전라남도 영암군 도포면 호산로 69-16,126.643004,34.8497113
영암서호중학교,전라남도 영암군 서호면 서호로 304,126.584539,34.7562283
영암미암중학교,전라남도 영암군 미암면 곤미현로 961-10,126.577134,34.6982091
영암금정중학교,전라남도 영암군 금정면 영나로 836,126.752804,34.8615493
시종중학교,전라남도 영암군 시종면 마한로 1237,126.608515,34.8647706
무안북중학교,전라남도 무안군 무안읍 교촌길 38,126.467799,34.9891381
전남체육중학교,전라남도 무안군 일로읍 일로로 126,126.497669,34.8447505
무안몽탄중학교,전라남도 무안군 몽탄면 호동길 38-10,126.509657,34.9396507
남악중학교,전라남도 무안군 삼향읍 남악4로60번길 38,126.470184,34.810354
무안청계중학교,전라남도 무안군 청계면 도림길 15-5,126.430221,34.9150174
무안현경중학교,전라남도 무안군 현경면 장군로 23,126.410475,35.0236354
김천석천중학교,경상북도 김천시 남산공원길 128(황금동),128.122053,36.1177557
해제중학교,전라남도 무안군 해제면 양간로 97,126.297477,35.114958
함평중학교,전라남도 함평군 함평읍 영수길 55,126.515154,35.0596896
무을중학교,경상북도 구미시 무을면 무등2길 21-14,128.190061,36.2588196
산동중학교,경상북도 구미시 산동면 강동로 998,128.439788,36.169039
해평중학교,경상북도 구미시 해평면 강동로 1654,128.392609,36.1985037
오상중학교,경상북도 구미시 장천면 강동로 164,128.496866,36.1235166
도개중학교,경상북도 구미시 도개면 도안로 120,128.331399,36.3014612
영주중학교,경상북도 영주시 남간로 29(휴천동),128.631594,36.8197906
영주여자중학교,경상북도 영주시 신재로 14(가흥동),128.610144,36.8320726
대영중학교,경상북도 영주시 구성로150번길 45(휴천동),128.632007,36.8073453
영광여자중학교,경상북도 영주시 두서길 120(영주동),128.619966,36.8330076
동산여자중학교,경상북도 영주시 영봉로 49(하망동),128.645525,36.8186268
풍기중학교,경상북도 영주시 풍기읍 동성로 34,128.532151,36.8701506
금계중학교,경상북도 영주시 풍기읍 금계로 147,128.523521,36.8858001
부석중학교,경상북도 영주시 부석면 부석로29번길 3,128.651176,36.978358
영천중학교,경상북도 영천시 중앙동1길 126(창구동),128.929141,35.975088
영동중학교,경상북도 영천시 안야사길 13(야사동),128.945996,35.97804
성남여자중학교,경상북도 영천시 남촌길 17(도동),128.932637,35.949047
금호여자중학교,경상북도 영천시 금호읍 성천앞길 112-53,128.878266,35.9397305
금호중학교,경상북도 영천시 금호읍 교대길 8-18,128.874153,35.9328827
영동중학교,충청북도 영동군 영동읍 계산로 106,127.787586,36.170379
화산중학교,경상북도 영천시 화산면 연유길 14,128.84869,36.0198532
영안중학교,경상북도 영천시 북안면 운북로 2025,129.007593,35.9182641
웅동중학교,경상남도 창원시 진해구 남의로116번길 50(두동),128.795983,35.1124734
광려중학교,경상남도 창원시 마산회원구 내서읍 광려로 108,128.503598,35.2173471
삼계중학교,경상남도 창원시 마산회원구 내서읍 삼계9길 40,128.498226,35.2334057
호계중학교,경상남도 창원시 마산회원구 내서읍 호계본동로 107,128.51473,35.2665987
내서중학교,경상남도 창원시 마산회원구 내서읍 광려천서로 35,128.507816,35.2454628
창덕중학교,경상남도 창원시 의창구 동읍 의창대로900번길 12,128.689348,35.2774414
창원동중학교,경상남도 창원시 의창구 동읍 동읍로 189,128.675381,35.2911327
진전중학교,경상남도 창원시 마산합포구 진전면 월안로 23,128.409552,35.104284
구남중학교,경상남도 창원시 마산합포구 구산면 이순신로 7,128.586753,35.086697
창북중학교,경상남도 창원시 의창구 북면 신리길27번길 10-16,128.60259,35.3467282
마산삼진중학교,경상남도 창원시 마산합포구 진동면 성산길 51,128.488478,35.1139698
창원대산중학교,경상남도 창원시 의창구 대산면 진산대로 380,128.709749,35.3341599
구남중학교구산분교장,경상남도 창원시 마산합포구 구산면 구산로 548,128.581227,35.1191574
경상대학교사범대학부설중학교,경상남도 진주시 가좌길29번길 63,128.097795,35.1585492
진주중학교,경상남도 진주시 의곡길 15(상봉동),128.08113,35.1990995
진주남중학교,경상남도 진주시 진주대로 900(칠암동),128.091322,35.1810182
진주제일중학교,경상남도 진주시 평거로 60(평거동),128.066855,35.1755177
진주중앙중학교,경상남도 진주시 모덕로 287(하대동),128.125462,35.1906057
진명여자중학교,경상남도 진주시 남강로1413번길 34(하대동),128.125183,35.1876853
진주여자중학교,경상남도 진주시 평거로 195(이현동),128.065402,35.1842715
고현중학교,경상남도 남해군 고현면 삼봉로 154,127.873373,34.8896093
신안증도중학교,전라남도 신안군 증도면 증동길 53,126.144157,34.9985056
임자중학교,전라남도 신안군 임자면 임자로 230-9,126.099472,35.090161
안좌중학교,전라남도 신안군 안좌면 중부로 743,126.127383,34.7448692
암태중학교,전라남도 신안군 암태면 장단고길 10,126.112716,34.8299086
자은중학교,전라남도 신안군 자은면 구영2길 82,126.043228,34.8881713
신안흑산중학교,전라남도 신안군 흑산면 흑산일주로 124,125.432916,34.6836773
장산중학교,전라남도 신안군 장산면 장산대리길 64,126.140881,34.6427641
하의중학교,전라남도 신안군 하의면 곰실길 11-8,126.037727,34.6067989
신안신의중학교,전라남도 신안군 신의면 상서길 94,126.079977,34.5903812
안좌중학교팔금분교장,전라남도 신안군 팔금면 탑목개길 124,126.14308,34.7798208
가거도초등학교신안흑산중학교가거도분교장,전라남도 신안군 흑산면 가거도길 18-31,125.1304,34.0529377
포항포은중학교,경상북도 포항시 남구 오천읍 냉천로340번길 30,129.404803,35.9655963
포항중학교,경상북도 포항시 북구 학산로 45(학산동),129.366902,36.0499949
대도중학교,경상북도 포항시 북구 삼호로509번길 12(환호동),129.396596,36.0725607
환호여자중학교,경상북도 포항시 북구 삼호로 480-6(환호동),129.401505,36.0714557
포항여자중학교,경상북도 포항시 북구 장미길 49(우현동),129.363176,36.0534688
포항이동중학교,경상북도 포항시 남구 대이로 170(이동),129.340069,36.030022
상도중학교,경상북도 포항시 남구 상공로92번길 16(대도동),129.361051,36.0147967
송도중학교,경상북도 포항시 남구 축항로72번길 11(송도동),129.37725,36.0287432
양학중학교,경상북도 포항시 북구 이동로 63(득량동),129.342246,36.0331946
대흥중학교,경상북도 포항시 북구 용흥로292번길 35(용흥동),129.353959,36.0450294
석전중학교,경상북도 칠곡군 왜관읍 석전로7길 14,128.409592,36.0025432
왜관중학교,경상북도 칠곡군 왜관읍 평장1길 34,128.403547,35.9851865
장곡중학교,경상북도 칠곡군 석적읍 남중리8길 13,128.415088,36.0731055
인평중학교,경상북도 칠곡군 북삼읍 북삼로 223,128.335692,36.0623594
북삼중학교,경상북도 칠곡군 북삼읍 북삼로 29,128.343093,36.0710898
순심중학교,경상북도 칠곡군 왜관읍 평장2길 6,128.403217,35.987191
순심여자중학교,경상북도 칠곡군 왜관읍 남부1길 22,128.396197,35.9857821
약목중학교,경상북도 칠곡군 약목면 복성8길 20,128.360991,36.0351921
동명중학교,경상북도 칠곡군 동명면 백송로 797,128.548906,35.9846543
예천중학교,경상북도 예천군 예천읍 예천중앞길 7,128.459318,36.6513193
예천여자중학교,경상북도 예천군 예천읍 양궁로 53,128.461201,36.6490232
대창중학교,경상북도 예천군 예천읍 대창학교길 33,128.454416,36.6605713
용궁중학교,경상북도 예천군 용궁면 읍부1길 33,128.275203,36.6101389
용문중학교,경상북도 예천군 용문면 상금시장길 45-2,128.405339,36.6929743
지보중학교,경상북도 예천군 지보면 지보로 167-7,128.3886,36.5450555
풍양중학교,경상북도 예천군 풍양면 낙상1길 94,128.29676,36.5089337
감천중학교,경상북도 예천군 감천면 충효로 1429,128.52635,36.7245988
은풍중학교,경상북도 예천군 하리면 도효자로 1114-26,128.437218,36.7507961
봉화중학교,경상북도 봉화군 봉화읍 내성로 138,128.73988,36.8954884
춘양중학교,경상북도 봉화군 춘양면 서원촌길 28-25,128.913923,36.9479064
청량중학교,경상북도 봉화군 명호면 양지마을길 14,128.898654,36.8601126
영신중학교,충청북도 영동군 영동읍 영동황간로 22,127.774983,36.1695367
학산중학교,충청북도 영동군 학산면 학산양산로 12,127.682212,36.1001082
황간중학교,충청북도 영동군 황간면 황간로 66,127.908993,36.2304587
상촌중학교,충청북도 영동군 상촌면 상촌로 1264,127.913193,36.1430998
용문중학교,충청북도 영동군 용산면 용산로 9길 24,127.823425,36.2647298
정수중학교,충청북도 영동군 양산면 송호로1길 56,127.677884,36.1266037
심천중학교,충청북도 영동군 심천면 초강로 143,127.71404,36.2207085
추풍령중학교,충청북도 영동군 추풍령면 신안로 106,128.003127,36.2184059
진천중학교,충청북도 진천군 진천읍 성중로 27-5,127.446551,36.8675099
이월중학교,충청북도 진천군 이월면 진광로 753,127.428369,36.9273155
광혜원중학교,충청북도 진천군 광혜원면 화랑길 137,127.440229,36.9910028
괴산북중학교,충청북도 괴산군 괴산읍 임꺽정로 139,127.780337,36.8155023
괴산중학교,충청북도 괴산군 괴산읍 괴산로 3527,127.783607,36.7964751
청천중학교,충청북도 괴산군 청천면 선평길 75,127.735707,36.6572508
송면중학교,충청북도 괴산군 청천면 문장로 2915,127.874773,36.6596305
칠성중학교,충청북도 괴산군 칠성면 사평길 28,127.873109,36.7885555
연풍중학교,충청북도 괴산군 연풍면 향교로 55,127.999261,36.7667045
청안중학교,충청북도 괴산군 청안면 청안읍내로3길 20,127.641213,36.7730889
증평여자중학교,충청북도 증평군 증평읍 중앙로 132,127.578214,36.778894
증평중학교,충청북도 증평군 증평읍 광장로 158,127.589514,36.7817451
형석중학교,충청북도 증평군 증평읍 미암로 26,127.592747,36.7931382
동영중학교,충청남도 청양군 남양면 금천길 70-36,126.766653,36.4012121
정천중학교,경기도 수원시 팔달구 정자천로32번길 11(화서동),126.981942,37.2892142
율현중학교,경기도 수원시 팔달구 일월로22번길 60(화서동),126.9825,37.2859471
동성중학교,경기도 수원시 팔달구 월드컵로 293(우만동),127.035031,37.2845652
수원제일중학교,경기도 수원시 팔달구 수성로244번길 37-52(화서동),127.000774,37.2869175
숙지중학교,경기도 수원시 팔달구 덕영대로735번길 23(화서동),126.992174,37.2822697
연무중학교,경기도 수원시 영통구 센트럴타운로100번길 30(이의동),127.051589,37.2927289
수원원일중학교,경기도 수원시 영통구 삼성로213번길 122(매탄동),127.053214,37.2655699
매탄중학교,경기도 수원시 영통구 효원로 337(매탄동),127.039006,37.2606463
동수원중학교,경기도 수원시 영통구 동탄원천로1109번길 92(매탄동),127.05431,37.2710532
산남중학교,경기도 수원시 영통구 매영로 79(매탄동),127.051008,37.2688872
매원중학교,경기도 수원시 영통구 매탄로 177(매탄동),127.044931,37.2664052
잠원중학교,경기도 수원시 영통구 태장로 25(망포동),127.048331,37.2392477
망포중학교,경기도 수원시 영통구 태장로82번길 15(망포동),127.055621,37.2382348
청명중학교,경기도 수원시 영통구 청명북로 118(영통동),127.077711,37.2617114
영덕중학교,경기도 수원시 영통구 청명로 146(영통동),127.072475,37.2583476
태장중학교,경기도 수원시 영통구 봉영로1517번길 45(영통동),127.065325,37.2488427
영통중학교,경기도 수원시 영통구 영통로 316(영통동),127.063279,37.2535088
영일중학교,경기도 수원시 영통구 매영로 393(영통동),127.075379,37.249544
원천중학교,경기도 수원시 영통구 동수원로551번길 38(원천동),127.04871,37.2762639
매현중학교,경기도 수원시 영통구 동탄원천로881번길 20(매탄동),127.042715,37.2546246
영신중학교,경기도 수원시 권선구 삼천병마로1566번길 30(오목천동),126.966313,37.2420219
응곡중학교,경기도 시흥시 장곡로54번길 14(장곡동),126.783437,37.3805896
군서중학교,경기도 시흥시 봉우재로37번길 5(정왕동),126.74356,37.346069
신천중학교,경기도 시흥시 포도원로 88-1(신천동),126.782331,37.4339751
한국글로벌중학교,경기도 시흥시 금오로 640(과림동),126.833081,37.458611
청옥중학교,경기도 평택시 청북면 안청로1길 11,126.915121,37.0149432
평택중학교,경기도 평택시 평택2로 101(비전동),127.092529,36.9990634
평택여자중학교,경기도 평택시 평택4로 60(비전동),127.102522,36.9933413
비전중학교,경기도 평택시 평남로 972(비전동),127.102542,37.0070729
세교중학교,경기도 평택시 영신로 198(세교동),127.088808,37.0134807
장당중학교,경기도 평택시 장당길 40(장당동),127.062869,37.0515362
이충중학교,경기도 평택시 이충로35번길 5(이충동),127.068691,37.0595224
송탄중학교,경기도 평택시 지산3로10번길 5(지산동),127.066572,37.0762772
신한중학교,경기도 평택시 신한1길 26(비전동),127.104305,36.9935694
한광중학교,경기도 평택시 중앙1로 115(비전동),127.095986,36.9971824
송탄제일중학교,경기도 평택시 경기대로1376번길 38-6(서정동),127.067773,37.069442
효명중학교,경기도 평택시 송탄로 51(장당동),127.055241,37.0495409
은혜중학교,경기도 평택시 장안웃길 66(장안동),127.080282,37.0671046
태광중학교,경기도 평택시 탄현1로 155(신장동),127.052224,37.0738796
도곡중학교,경기도 평택시 포승읍 여술로 58,126.848807,36.9892214
포승중학교,경기도 평택시 포승읍 서동대로 1138,126.881591,36.9817669
안일중학교,경기도 평택시 안중읍 안중로 25,126.924187,36.9839762
현화중학교,경기도 평택시 안중읍 현화중앙길 41,126.920036,36.9823161
일산동중학교,경기도 고양시 일산서구 현중로 48(탄현동),126.76811,37.6950386
연신중학교,서울특별시 은평구 연서로33길 16-32(불광동),126.925076,37.623292
연천중학교,서울특별시 은평구 연서로41길 30(불광동),126.925998,37.6269744
상신중학교,서울특별시 은평구 증산로15길 61(신사동),126.906503,37.5900021
덕산중학교,서울특별시 은평구 가좌로 400(신사동),126.904302,37.6018414
연서중학교,서울특별시 은평구 증산서길 125-6(증산동),126.909935,37.5870445
대성중학교,서울특별시 은평구 갈현로29길 51-24(갈현동),126.90939,37.6224286
숭실중학교,서울특별시 은평구 은평터널로7길 6(신사동),126.905343,37.593314
선일여자중학교,서울특별시 은평구 갈현로29길 27(갈현동),126.912966,37.6197088
예일여자중학교,서울특별시 은평구 연서로 117(구산동),126.916008,37.6104514
여주여자중학교,경기도 여주시 청심로 221(상동),127.643923,37.2953078
선정중학교,서울특별시 은평구 서오릉로20길 19(갈현동),126.908088,37.6186507
충암중학교,서울특별시 은평구 가좌로5길 5(응암동),126.92193,37.5852746
연희중학교,서울특별시 서대문구 증가로 170(남가좌동),126.919025,37.5790767
신연중학교,서울특별시 서대문구 모래내로 408(연희동),126.940044,37.5831232
연북중학교,서울특별시 서대문구 연희로36길 32(연희동),126.938008,37.577581
서연중학교,서울특별시 서대문구 연희로11마길 9-6(연희동),126.927634,37.5681089
홍은중학교,서울특별시 서대문구 연희로41길 94(홍은동),126.935335,37.5923153
인왕중학교,서울특별시 서대문구 세검정로4길 69(홍제동),126.952043,37.5927352
인창중학교,서울특별시 서대문구 경기대로 65(충정로2가),126.964199,37.5652255
한성중학교,서울특별시 서대문구 북아현로3길 24(북아현동),126.955266,37.5598654
신월중학교,서울특별시 양천구 남부순환로29길 25(신월동),126.829085,37.5406576
신원중학교,서울특별시 양천구 가로공원로55길 19(신월동),126.824225,37.5366832
양서중학교,서울특별시 양천구 남부순환로 380(신월동),126.829486,37.53289
장기중학교,경기도 김포시 청송로 5(장기동),126.664266,37.6478105
울산강남중학교,울산광역시 남구 돋질로325번길 14(삼산동),129.34116,35.5459216
월평중학교,울산광역시 남구 중앙로204번길 31(신정동),129.315355,35.5408848
신일중학교,울산광역시 남구 두왕로 278(신정동),129.310376,35.5275874
울산중앙중학교,울산광역시 남구 중앙로63번길 5(신정동),129.316385,35.5264509
신정중학교,울산광역시 남구 은월로 11(옥동),129.291145,35.5417501
옥동중학교,울산광역시 남구 법대로14번길 9(옥동),129.284151,35.5379936
언양중학교,울산광역시 울주군 언양읍 북문13길 7,129.127412,35.5726182
범서중학교,울산광역시 울주군 범서읍 대리1길 16,129.245552,35.5686064
구영중학교,울산광역시 울주군 범서읍 점촌3길 46,129.23647,35.572425
천상중학교,울산광역시 울주군 범서읍 천상중앙길 161,129.21985,35.560495
온산중학교,울산광역시 울주군 온산읍 명봉거남로 78,129.317461,35.4399969
남창중학교,울산광역시 울주군 온양읍 동상로 66,129.286384,35.4189971
신언중학교,울산광역시 울주군 언양읍 방천9길 19,129.11363,35.5675901
삼남중학교,울산광역시 울주군 삼남면 강당로 95,129.096326,35.5244876
두광중학교,울산광역시 울주군 두서면 반구대로 1930-5,129.169587,35.6556111
청량중학교,울산광역시 울주군 청량면 송전길 2,129.304394,35.4882163
웅촌중학교,울산광역시 울주군 웅촌면 새초천길 13,129.20869,35.4624854
서생중학교,울산광역시 울주군 서생면 당물길 1,129.330415,35.3506185
상북중학교,울산광역시 울주군 상북면 상북로 248,129.093966,35.5885114
광교중학교,경기도 수원시 영통구 웰빙타운로 55(이의동),127.044661,37.3046829
이의중학교,경기도 수원시 영통구 법조로 129(하동),127.070583,37.2912677
수성중학교,경기도 수원시 장안구 수성로363번길 2(조원동),127.012183,37.2944472
용신중학교,경기도 용인시 처인구 명지로 15-26(김량장동),127.19243,37.2341276
태성중학교,경기도 용인시 처인구 백옥대로 1059-2(남동),127.209027,37.2290021
문정중학교,경기도 용인시 수지구 포은대로 455(풍덕천동),127.098923,37.3232732
영문중학교,경기도 용인시 처인구 포곡읍 영문로 70,127.208493,37.2715577
포곡중학교,경기도 용인시 처인구 포곡읍 석성로 1176,127.221847,37.2799452
